"","ref","company_manufacturer","company_location","review_date","country_of_bean_origin","specific_bean_origin_or_bar_name","cocoa_percent","ingredients","most_memorable_characteristics","rating"
"1305",1852,"K'ul","U.S.A.",2016,"Ecuador","Los Rios, Hacienda Limon, Heirloom","70%","4- B,S,C,L","oranges",3.75
"1306",1359,"Kyya","U.S.A.",2014,"Uganda","Uganda","72.5%","5-B,S,C,V,Sa","vanilla, earth, cardboard",2.5
"1307",1363,"Kyya","U.S.A.",2014,"Ecuador","Ecuador","72.5%","5-B,S,C,V,Sa","intense, bourbon, vanilla",2.5
"1308",1359,"Kyya","U.S.A.",2014,"Dominican Republic","Hispaniola","72.5%","5-B,S,C,V,Sa","vanilla, candy-like, sour milk",3
"1309",1363,"Kyya","U.S.A.",2014,"Madagascar","Madagascar","72.5%","5-B,S,C,V,Sa","mild vanilla and mild fruit",3
"1310",451,"L.A. Burdick (Felchlin)","U.S.A.",2009,"Bolivia","Bolivian","68%","5- B,S,C,V,L","rich, spice, cheese",3
"1311",431,"L.A. Burdick (Felchlin)","U.S.A.",2009,"Madagascar","Madagascar","64%","5- B,S,C,V,L","smooth, rich, lemon",3.5
"1312",597,"L.A. Burdick (Felchlin)","U.S.A.",2010,"Venezuela","Venzuela","71%","5- B,S,C,V,L","cocoa, nutty, acidic, burning",3
"1313",576,"L.A. Burdick (Felchlin)","U.S.A.",2010,"Grenada","Grenada","75%","5- B,S,C,V,L","creamy, cocoa, spice",3.25
"1314",576,"L.A. Burdick (Felchlin)","U.S.A.",2010,"Dominican Republic","Dominican Republic","74%","5- B,S,C,V,L","simple, rich hot cocoa",3.75
"1315",682,"L.A. Burdick (Felchlin)","U.S.A.",2011,"Ecuador","Quito","74%","5- B,S,C,V,L","spicy, roasty, coffee",3.75
"1316",891,"L.A. Burdick (Felchlin)","U.S.A.",2012,"Peru","Peru","74%","5- B,S,C,V,L","floral, soapy, earthy",3.25
"1317",927,"L.A. Burdick (Felchlin)","U.S.A.",2012,"Venezuela","Chuao","68%","5- B,S,C,V,L","berry, rich cocoa dominates",3.75
"1318",891,"L.A. Burdick (Felchlin)","U.S.A.",2012,"Brazil","Brazil","70%","5- B,S,C,V,L","creamy, woody, nutty",4
"1319",2426,"La Cascade du Chocolat","U.S.A.",2019,"Fiji","Fiji, batch 51019","68%","3- B,S,C","unrefined, sweet, basic cocoa",3
"1320",1892,"La Chocolaterie Nanairo","Japan",2016,"Peru","Lumas, 2015 Harvest, Batch 6, brown sugar","70%",NA,"molasses, cardboard, off note",2.25
"1321",1892,"La Chocolaterie Nanairo","Japan",2016,"Peru","Lumas, 2015 Harvest, Batch 7","70%",NA,"metallic, cardboard, fruit",2.5
"1322",1892,"La Chocolaterie Nanairo","Japan",2016,"Belize","Belize, 2014 Harvest, Batch 9","70%",NA,"nutty, fatty",3
"1323",1892,"La Chocolaterie Nanairo","Japan",2016,"Peru","Tumbes, 2013 Harvest, Batch 8","70%",NA,"grit, earthy, musty",3
"1324",2138,"La Chorena","U.S.A.",2018,"Dominican Republic","Oko Caribe","70%","2- B,S","anise, spicy, earthy",3
"1325",2138,"La Chorena","U.S.A.",2018,"Peru","Maranon","75%","2- B,S","earthy, molasses, dried fruit",3
"1326",2138,"La Chorena","U.S.A.",2018,"Belize","Maya Mtn, Toledo","70%","4- B,S,C,L","molasses, high acidity",3.25
"1327",2138,"La Chorena","U.S.A.",2018,"Guatemala","Lachua, Cacao Verapaz","70%","2- B,S","tart, molasses, grits",3.25
"1328",2254,"La Feverie (Hasnaa)","France",2018,"Belize","Maya Mtn, 2017 harvest","70%","2- B,S","fruit, cocoa, grape",3.5
"1329",2254,"La Feverie (Hasnaa)","France",2018,"Guatemala","Asochivite, 2017 harvest","70%","2- B,S","dry, melon, cocoa",3.5
"1330",2358,"La Feverie (Hasnaa)","France",2019,"Peru","Piura Blanco, 2018 harvest","72%","2- B,S","sandy, grapes",3.5
"1331",230,"La Maison du Chocolat (Valrhona)","France",2008,"Blend","Cuana, 2008, Ven., Indonesia, Ecuad.","74%","4- B,S,C,L","roasty, dark berry, rich",3.5
"1332",439,"La Maison du Chocolat (Valrhona)","France",2009,"Blend","Kuruba","60%","4- B,S,C,L","rich, sweet, cocoa, intense",3
"1333",346,"La Maison du Chocolat (Valrhona)","France",2009,"Ghana","Akosombo","68%","4- B,S,C,L","rich cocoa, burning sensation",3.25
"1334",346,"La Maison du Chocolat (Valrhona)","France",2009,"Venezuela","Porcelana, Pariguan","69%","4- B,S,C,L","nutty, grassy, rich cocoa",3.5
"1335",445,"La Maison du Chocolat (Valrhona)","France",2009,"Blend","Orinoco","60%","4- B,S,C,L","cocoa, caramel, sweet",3.75
"1336",741,"La Maison du Chocolat (Valrhona)","France",2011,"Grenada","Grenada","68%","4- B,S,C,L","rich, vegetal, banana, spice",3.5
"1337",891,"La Maison du Chocolat (Valrhona)","France",2012,"Dominican Republic","Loma Sotavento","66%","4- B,S,C,L","nutty, pear, sour milk",3.5
"1338",1121,"La Maison du Chocolat (Valrhona)","France",2013,"Blend","Cuana, 2013, Africa, Carribean, C. Am.","74%","4- B,S,C,L","brownie, cocoa, sour, sweet",2.75
"1339",1145,"La Maison du Chocolat (Valrhona)","France",2013,"Tobago","Tobago","60%","4- B,S,C,L","creamy, rich, dairy, nutty",3.25
"1340",1189,"La Maison du Chocolat (Valrhona)","France",2013,"Ecuador","Acarigua, w/ nibs","56%","4- B,S,C,L","sweet, nutty, cocoa",3.25
"1341",721,"La Oroquidea","Peru",2011,"Peru","Peruvian Amazon","72%",NA,"peanut butter, burnt rubber",2.5
"1342",713,"La Pepa de Oro","Ecuador",2011,"Ecuador","Vinces","60%",NA,"sweet, fudgey, tang",3.25
"1343",2186,"La Rifa","Mexico",2018,"Mexico","Xoconusco, Chiapas, Coop CASFA","70%","2- B,S","mild hammy, roasty, sour",3
"1344",2182,"La Rifa","Mexico",2018,"Mexico","Almendra Blanca, Blanco Marfil, Jimenez Garcia","70%","2- B,S","rich cocoa, mild fruit & nut",3.5
"1345",2186,"La Rifa","Mexico",2018,"Mexico","Uranga, Chiapas, Jimenez Garcia farm","70%","2- B,S","citrus,prononced orange",3.5
"1346",1434,"Laia aka Chat-Noir","France",2014,"Cuba","Cuba","70%","4- B,S,C,L","fatty, roasty, coffee, off note",2.75
"1347",1438,"Laia aka Chat-Noir","France",2014,"Blend","Trinidad-Tobago","68%","4- B,S,C,L","nutty, woody, leathery",2.75
"1348",1590,"Laia aka Chat-Noir","France",2015,"Madagascar","Madagascar, Batch 59/100","75%","4- B,S,C,L","roasty, sour, cardboard",2.75
"1349",1590,"Laia aka Chat-Noir","France",2015,"Vietnam","Vietnam, Batch 50/100","75%","4- B,S,C,L","gritty, roasty, waxy, off",2.75
"1350",1590,"Laia aka Chat-Noir","France",2015,"Cuba","Cuba, Batch 59/100","75%","4- B,S,C,L","slight burnt, astringent, fruit",3
"1351",1594,"Laia aka Chat-Noir","France",2015,"Ivory Coast","Ivory Coast, Batch 56/100","75%","4- B,S,C,L","roasty, nutty, rich cocoa",3
"1352",1590,"Laia aka Chat-Noir","France",2015,"Peru","Peru, Batch 51/100","75%","4- B,S,C,L","sandy, fatty, roasty, fruit",3.25
"1353",1642,"Laia aka Chat-Noir","France",2015,"Brazil","Bahia, Batch 148","75%","4- B,S,C,L","smokey, rich cocoa, spice",3.25
"1354",1638,"Laia aka Chat-Noir","France",2015,"Sao Tome","Sao Tome, Batch 151","75%","4- B,S,C,L","rich, roasty, nutty, smoke",3.5
"1355",1642,"Laia aka Chat-Noir","France",2015,"Vietnam","Lam Dong, Batch 153","75%","4- B,S,C,L","creamy, mild honey, floral",3.75
"1356",927,"Lajedo do Ouro","Brazil",2012,"Brazil","Catongo","70%",NA,"floral, caramel",3.5
"1357",327,"Lake Champlain (Callebaut)","U.S.A.",2009,"Tanzania","Tanzania","75%",NA,"dry, roasty, toffee",2.5
"1358",833,"L'Amourette","U.S.A.",2012,"Venezuela","Carenero Superior","75%","5- B,S,C,V,L","chalky, fatty, sweet",3
"1359",833,"L'Amourette","U.S.A.",2012,"Venezuela","Rio Caribe","75%","5- B,S,C,V,L","chalky, cocoa, tangy",3
"1360",853,"L'Amourette","U.S.A.",2012,"Blend","Peru, Ecuador, Venezuela","72%","5- B,S,C,V,L","fatty, nutty, woody",3
"1361",1784,"L'Amourette","U.S.A.",2016,"Nicaragua","Rugoso","80%","2- B,S","spicy, grassy, roasty",3.5
"1362",2048,"Land","U.K.",2018,"Nicaragua","Nueva Guinea","71%","3- B,S,C","simple, earthy, cocoa",3
"1363",2048,"Land","U.K.",2018,"Honduras","San Pedro Sula","70%","3- B,S,C","sandy, rich cocoa",3.25
"1364",2048,"Land","U.K.",2018,"Nicaragua","Nicaliso, Bocay","73%","3- B,S,C","complex, dairy, roasty",3.5
"1365",1972,"Landmark (Amano)","U.S.A.",2017,"Bolivia","Tranquilidad, Itinez Province","74%","3- B,S,C","well balanced, melon",3.75
"1366",2266,"Legast","Belgium",2019,"Colombia","Chucuri, finca los lagos el Carmen","70%","3- B,S,C","sandy, off, hammy",2.75
"1367",2262,"Legast","Belgium",2019,"Costa Rica","Upala","70%","3- B,S,C","base cocoa, mild ham, woody",3.25
"1368",2266,"Legast","Belgium",2019,"Peru","Piura","70%","3- B,S,C","sandy, light color, grape",3.5
"1369",1371,"Letterpress","U.S.A.",2014,"Peru","Maranura","70%","2- B,S","intense, sticky, cocoa",3.5
"1370",1566,"Letterpress","U.S.A.",2015,"Costa Rica","San Andres","70%","2- B,S","roasty, black pepper, woody",3
"1371",1562,"Letterpress","U.S.A.",2015,"Bolivia","Beniamo","70%","2- B,S","dried fruit, nutty, mushroom",3.25
"1372",1566,"Letterpress","U.S.A.",2015,"Dominican Republic","La Red, Guaconejo","70%","2- B,S","red fruit, brownie",3.25
"1373",1562,"Letterpress","U.S.A.",2015,"Trinidad","San Juan Estate, Gran Couva","70%","2- B,S","cocoa, spice, fruit",3.5
"1374",1566,"Letterpress","U.S.A.",2015,"Tanzania","Kokoa Kamili","70%","2- B,S","subtle, spicy, banana",3.5
"1375",1728,"Letterpress","U.S.A.",2016,"Liberia","Liberia","70%","2- B,S","floral, black licorice",3.25
"1376",1952,"Letterpress","U.S.A.",2017,"Belize","Maya Mtn, Batch 18, Heirloom","70%","2- B,S","smokey, mild berry",3.25
"1377",1952,"Letterpress","U.S.A.",2017,"Honduras","La Masica, Batch 7, FHIA","70%","2- B,S","strong raspberry, mocha",3.5
"1378",1984,"Letterpress","U.S.A.",2017,"Peru","Ucayali","70%","3- B,S,C","mild, licorice, coffee, cocoa",4
"1379",2122,"Letterpress","U.S.A.",2018,"Ghana","Ashanti","70%","3- B,S,C","brownie",3.75
"1380",2338,"Letterpress","U.S.A.",2019,"Jamaica","Bachelor's Hall, batch 0001","70%","3- B,S,C","woody, mocha, molasses",3.25
"1381",2442,"Letterpress","U.S.A.",2019,"Bolivia","Tranquilidad, beniano","70%","3- B,S,C","spoiled milk, sweet, molasses",3.25
"1382",2562,"Letterpress","U.S.A.",2021,"Sao Tome & Principe","Satocao, limited ed., batch 2","70%","3- B,S,C","buttery, sunflower, astringent",3.5
"1383",2562,"Letterpress","U.S.A.",2021,"U.S.A.","Maui Kuia E., Hawaii, 2018-2019 h., batch 1","70%","3- B,S,C","home baked banana nut bread",3.75
"1384",1231,"Levy","Finland",2014,"Madagascar","Sambirano","71%","3- B,S,C","sandy, citrus",3.5
"1385",1856,"Lilla","Finland",2016,"Madagascar","Madagascar","70%","2- B,S","sweet edge, bright fruit, off",3
"1386",947,"Lillie Belle","U.S.A.",2012,"Blend","Purple Haze, Venezuela, Dom. Rep.","75%","2- B,S","grits, roasted, nutty",2.75
"1387",947,"Lillie Belle","U.S.A.",2012,"Dominican Republic","The Other One, Grand Cru","74%","2- B,S","fatty, roasty, cocoa",3
"1388",855,"Lillie Belle","U.S.A.",2012,"Peru","Perfect Illusion","65%","2- B,S","creamy, strawberry, cocoa",3.5
"1389",903,"Lillie Belle","U.S.A.",2012,"Bolivia","Bolivia, Wild Thing","68%","2- B,S","fatty, nutty, melon like",3.5
"1390",947,"Lillie Belle","U.S.A.",2012,"Bolivia","Wild Thing","68%","2- B,S","fatty, grassy, cocoa",3.5
"1391",903,"Lillie Belle","U.S.A.",2012,"Peru","La Selva","68%","2- B,S","rich cocoa, spicy edge",3.75
"1392",157,"Lindt & Sprungli","Switzerland",2007,"Blend","Excellence (US Version)","85%","4- B,S,C,V","harsh burnt, mild cocoa, tang",3
"1393",2538,"Lirio","U.S.A.",2020,"Sierra Leone","Gola Rainforest, batch 920","72%","2- B,S","grassy, rubbery, chemical",2.5
"1394",2538,"Lirio","U.S.A.",2020,"India","Anamalai, batch 970","72%","2- B,S","basic cocoa, dirty/burnt edge",3
"1395",2538,"Lirio","U.S.A.",2020,"Vietnam","Tien Giang, batch 970","72%","2- B,S","spicy, sweet, cocoa",3
"1396",1049,"Loiza","Puerto Rico",2013,"Puerto Rico","Puerto Rico","65%","5- B,S,C,V,L","black pepper, vanilla, harsh",2.5
"1397",1093,"Lonohana","U.S.A.",2013,"U.S.A.","O'ahu Island, Opaeula Estate, Nene, CG Exclusive","71%","4- B,S,C,V","aluminum, mild coffee, roasty",3
"1398",1097,"Lonohana","U.S.A.",2013,"U.S.A.","O'ahu Island, Opaeula Estate, Ele'ele","72%","4- B,S,C,V","strong, brandy, smoke",3
"1399",1097,"Lonohana","U.S.A.",2013,"U.S.A.","Hawai'i Island, Hawaiian Crown, Kona Vanilla","70%","4- B,S,C,V","sandy, floral, vanilla, candy",3.5
"1400",1395,"Lonohana","U.S.A.",2014,"U.S.A.","O'ahu Island, Haleiwa E, 2014","65%","4- B,S,C,V","sweet, candy-like, nutty",3.25
"1401",1383,"Lonohana","U.S.A.",2014,"U.S.A.","O'ahu Island, Haleiwa, Lonohana E., Kanahiku","70%","2- B,S","spicy, candied, complex",3.75
"1402",1395,"Lonohana","U.S.A.",2014,"U.S.A.","O'ahu Island, Haleiwa E, 2014","75%","4- B,S,C,V","dairy, pudding",3.75
"1403",2590,"Loon","U.S.A.",2021,"Bolivia","Alto Beni","70%","3- B,S,C","sweet, sl. smokiness, fruit",2.75
"1404",2586,"Loon","U.S.A.",2021,"Belize","Maya Mountain","75%","3- B,S,C","cherry, fatty, cocoa",3
"1405",1502,"Love Bar","U.S.A.",2015,"Nicaragua","Nicaragua","75%","2- B,S","multiple off flavors, metallic",2
"1406",2194,"Love Brown","Taiwan",2018,"Nicaragua","Medalla","75%","2- B,S","potting soil",2.5
"1407",2194,"Love Brown","Taiwan",2018,"Sumatra","Sumatra","70%","2- B,S","smokey, earthy, cocoa",3
"1408",2198,"Love Brown","Taiwan",2018,"Nicaragua","O'Payo","80%","2- B,S","nutty, mild dairy",3.25
"1409",2198,"Love Brown","Taiwan",2018,"Nicaragua","Chuno","78%","2- B,S","intense mocha flavor",3.5
"1410",1976,"Luisa Abram","Brazil",2017,"Brazil","Rio Purus, 2016 Harvest","81%","2- B,S","oily, burnt, earthy",3.25
"1411",2238,"Luisa Abram","Brazil",2018,"Brazil","Rio Acara, Wild Amazon","70%","2- B,S","rustic, basic cocoa, earthy",3
"1412",2692,"Luisa Abram","Brazil",2021,"Brazil","Wild Jurua (limited edition for Caputo's)","70%","3- B,S,C","mild sweet honey, rum, off",3.25
"1413",2518,"Luisa's Vegan","U.K.",2020,"Papua New Guinea","Karkar Island","72%","3- B,S,C","smoke, fruit, ham, fatty",3.25
"1414",552,"Luker","Colombia",2010,"Blend","Selva, Colombia, Ecuador","46%","5- B,S,C,V,L","very sweet, caramel, candy",2.75
"1415",552,"Luker","Colombia",2010,"Blend","Macondo, Colombia, Ecuador","60%","5- B,S,C,V,L","sticky, marshmallow, cocoa",3
"1416",552,"Luker","Colombia",2010,"Blend","Misterio, Colombia, Ecuador","58%","5- B,S,C,V,L","watered down coffee, cocoa",3
"1417",552,"Luker","Colombia",2010,"Colombia","Santander","65%","5- B,S,C,V,L","marshmallow, rich brownie",3.5
"1418",2506,"Lumineux","U.S.A.",2020,"India","Kerala State, GoGround, batch 88","72%","3- B,S,C","deep cocoa, sl. pungent, sandy",3
"1419",2502,"Lumineux","U.S.A.",2020,"Madagascar","Bejofo E., Sambirano, batch 115","73%","3- B,S,C","roasted pear, cocoa, sour",3.25
"1420",2502,"Lumineux","U.S.A.",2020,"Tanzania","Kilombero Valley, batch 74","75%","3- B,S,C","fatty, dominant roast, spice",3.25
"1421",2506,"Lumineux","U.S.A.",2020,"Uganda","Semuliki Forest, Latitude Trading Co, batch 100","68%","3- B,S,C","candied, sweet cocoa, roasty",3.25
"1422",2506,"Lumineux","U.S.A.",2020,"Ivory Coast","Cote d'Ivoire, batch 83","67%","3- B,S,C","spice, coconut",3.5
"1423",552,"Machu Picchu Trading Co.","Peru",2010,"Peru","Peru","55%",NA,"extremely sweet, vanilla",2.25
"1424",721,"Machu Picchu Trading Co.","Peru",2011,"Peru","Peru","70%",NA,"vanilla, strong chemical",1.5
"1425",2426,"MaDe Atlantic City Chocolate Bar","U.S.A.",2019,"Uganda","Uganda","75%","3- B,S,C","gritty, roasty, rubbery",2.5
"1426",2430,"MaDe Atlantic City Chocolate Bar","U.S.A.",2019,"Ghana","Ghana","75%","3- B,S,C","gritty, cocoa base, ashey",2.75
"1427",284,"Madecasse (Cinagra)","Madagascar",2008,"Madagascar","Madagascar","67%","5- B,S,C,V,L","sandy, red berry, cocoa",3.5
"1428",288,"Madecasse (Cinagra)","Madagascar",2008,"Madagascar","Madagascar","75%","5- B,S,C,V,L","sticky, bitter, nutty",3.5
"1429",284,"Madecasse (Cinagra)","Madagascar",2008,"Madagascar","Madagascar","70%","5- B,S,C,V,L","sandy, woody, peanut butter",3.75
"1430",284,"Madecasse (Cinagra)","Madagascar",2008,"Madagascar","Madagascar","63%","5- B,S,C,V,L","intense, nutty, cocoa",4
"1431",2664,"Madhu","U.S.A.",2021,"Colombia","Tumaco","70%","2- B,S","very sticky, nutty, woody",2.5
"1432",607,"Madre","U.S.A.",2010,"Mexico","Chiapas, Triple Cacao","72%","4- B,S,C,V","raisiny, chewy",2.75
"1433",672,"Madre","U.S.A.",2011,"Dominican Republic","Dominican","70%","4- B,S,C,V","sandy, sweet, strong vanilla",2.5
"1434",693,"Madre","U.S.A.",2011,"Costa Rica","Upala","70%","4- B,S,C,V","sticky, strong vanilla, pepper",2.75
"1435",991,"Madre","U.S.A.",2012,"U.S.A.","Hawai'i Island, Hamakua Coast, Kokoleka","70%","4- B,S,C,V","creamy, vanilla, rich fruit",3.25
"1436",995,"Madre","U.S.A.",2012,"U.S.A.","Criollo, Hawaii","70%","4- B,S,C,V","creamy, burnt nuts, woody",3.25
"1437",995,"Madre","U.S.A.",2012,"U.S.A.","Kaua'i Island","70%","4- B,S,C,V","vanilla, brownie, peanut",3.5
"1438",1085,"Madre","U.S.A.",2013,"Puerto Rico","Puerto Rico","70%","4- B,S,C,V","intense vanilla, swiss miss",2.75
"1439",1089,"Madre","U.S.A.",2013,"U.S.A.","Hawai'i Island, Choobua, Kona","70%","4- B,S,C,V","fatty, vanilla, candy-like",2.75
"1440",1089,"Madre","U.S.A.",2013,"Mexico","Xocunusco, Chiapas, Pichucalco","70%","4- B,S,C,V","vanilla, earthy, caramel",2.75
"1441",1085,"Madre","U.S.A.",2013,"Brazil","Brazil","70%","4- B,S,C,V","strong vanilla, nut, coffee",3.5
"1442",1940,"Madre","U.S.A.",2017,"Solomon Islands","Guadalcanal","73%","2- B,S","mild earthy, mild cocoa, nut",3.5
"1443",300,"Maglio","Italy",2008,"Tanzania","Africa","75%","4- B,S,C,V","chalky, astringent, vanilla",2
"1444",308,"Maglio","Italy",2008,"Ecuador","Ecuador","70%","4- B,S,V,L","creamy, nutty, mass market",3
"1445",308,"Maglio","Italy",2008,"Cuba","Cuba","70%","5- B,S,C,V,L","nutty, cooling sensation",3.25
"1446",308,"Maglio","Italy",2008,"Dominican Republic","Santo Domingo","70%","5- B,S,C,V,L","creamy, hay, nutty",3.75
"1447",531,"Majani","Italy",2010,"Ecuador","Ecuador","70%","4- B,S,C,L","strong vanilla, some spice",2
"1448",184,"Malagasy (Chocolaterie Robert)","Madagascar",2007,"Madagascar","Sambirano 2006","75%","4- B,S,C,L","cardboard, tea-like",2.75
"1449",184,"Malagasy (Chocolaterie Robert)","Madagascar",2007,"Madagascar","Mora Mora 2006","73%","4- B,S,C,L","creamy, sublte grape notes",3.5
"1450",1121,"Malagos","Philippines",2013,"Philippines","Davao, Mt. Talamo foothills","65%","5- B,S,C,V,L","sandy, sweet, cocoa",3.5
"1451",2226,"Malai","Thailand",2018,"Thailand","Chantaburi","70%","3- B,S*,C","gummy, smokey, hammy",2.75
"1452",311,"Malie Kai (Guittard)","U.S.A.",2009,"U.S.A.","O'ahu Island, N. Shore, Waialua Estate","55%","5- B,S,C,V,L","sweet, vanilla, easter candy",2.75
"1453",502,"Malie Kai (Guittard)","U.S.A.",2010,"U.S.A.","O'ahu Island, N. Shore, Waialua Estate w/ nibs","55%","5- B,S,C,V,L","creamy, crunchy, very sweet",3.5
"1454",1856,"Malmo","Sweden",2016,"Venezuela","Chuao","70%","3- B,S,C","hammy, unrecognizable",3
"1455",821,"Mana","U.S.A.",2012,"Dominican Republic","Conacado","74%","3- B,S,C","berry, nutty, sour",3.75
"1456",1219,"Mana","U.S.A.",2014,"Peru","Peru","74%","3- B,S,C","rubber, off medicinal",2.5
"1457",1219,"Mana","U.S.A.",2014,"Venezuela","Venezuela","74%","3- B,S,C","nutty, green",2.75
"1458",1446,"Mana","U.S.A.",2015,"Ecuador","Ecuador, batch 1212","74%","2- B,S","soil, wet, off notes",2.5
"1459",1331,"Manifesto Cacao","Colombia",2014,"Colombia","Colombia","70%","4- B,S,C,L","muted, nutty",2.75
"1460",1007,"Manoa","U.S.A.",2012,"U.S.A.","Hawai'i Island, Hamakua, Hawaiian Crown, b. 176","72%","3- B,S,C","oily, tangy, fruit, earthy",2.75
"1461",1007,"Manoa","U.S.A.",2012,"Peru","Piura, batch 173","72%","3- B,S,C","banana, menthol, medicinal",3
"1462",1003,"Manoa","U.S.A.",2012,"Liberia","Liberia, batch 174","72%","3- B,S,C","molassses, intense, off, herb",3.25
"1463",1007,"Manoa","U.S.A.",2012,"U.S.A.","O'ahu Island, Winward,Maunawili district, b. 151","72%","3- B,S,C","molasses, sweet, cocoa",3.25
"1464",1089,"Manoa","U.S.A.",2013,"U.S.A.","O'ahu Island, Waiahole, b. 182","72%","3- B,S,C","orange, cocoa",3.75
"1465",1522,"Manoa","U.S.A.",2015,"Papua New Guinea","Markham Valley","72%","3- B,S,C","smoke, fruit",3.5
"1466",1522,"Manoa","U.S.A.",2015,"Costa Rica","Coto Brus","72%","3- B,S,C","dried fruit, balanced, cocoa",3.75
"1467",2032,"Manoa","U.S.A.",2017,"Peru","Ucayali","70%","3- B,S,C","sweet, fatty, fig",3.25
"1468",2442,"Manoa","U.S.A.",2019,"U.S.A.","Hawai'i Island, Hilo and Kona regions","70%","3- B,S,C","dried fruit,spicy,sticky,intense",3.5
"1469",871,"Manufaktura Czekolady","Poland",2012,"Dominican Republic","Grand Cru Dominican Republic","70%","2- B,S","chewy, brownie like",3.25
"1470",875,"Manufaktura Czekolady","Poland",2012,"Ecuador","Grand Cru Ecuador","70%","2- B,S","grits, roaste brownie",3.25
"1471",871,"Manufaktura Czekolady","Poland",2012,"Ghana","Grand Cru Ghana","70%","2- B,S","cocoa, coconut",3.5
"1472",1279,"Manufaktura Czekolady","Poland",2014,"Colombia","Kolumbia","85%","2- B,S","coarse, intense, nutty",3.5
"1473",1255,"Manufaktura Czekolady","Poland",2014,"Venezuela","Porcelana","70%","2- B,S","nutty, intense, roasty",3.75
"1474",1848,"Manufaktura Czekolady","Poland",2016,"Peru","Peru","70%","3- B,S,C","nutty, roasty,",3.5
"1475",1844,"Manufaktura Czekolady","Poland",2016,"Nicaragua","Johe","70%","3- B,S,C","basic, balanced, deep cocoa",3.75
"1476",1606,"Map Chocolate","U.S.A.",2015,"Trinidad","San Juan Estate, Cherry Blossoms at Night","70%","3- B,S,C","heavy roast, few grits, rich",2.75
"1477",1610,"Map Chocolate","U.S.A.",2015,"Colombia","Colombia","75%","3- B,S,C","roasty, coffee, rubber",2.75
"1478",1610,"Map Chocolate","U.S.A.",2015,"Tanzania","Kakoa Kamili, Both Man & Bird & Beast","72%","3- B,S,C","sweet, fatty, roasty",3
